ProteinId,pair_Degree,pair_LocalClustCoeff,pair_TriangleCount,pair_ComponentSize,pair_EigenvectorCentrality,pair_BetweennessCentrality,pair_KatzCentrality,pair_AvgNeighborDegree
Q9H0H3,1,0.0,0,4274,2.738243335740843e-07,0.0,0.005414298582920307,35.0
Q9H0H5,37,0.9474474474474475,631,4274,0.0017934438657951869,8.064428352361617e-05,0.008301922814132535,65.16216216216216
Q9H0M0,2,1.0,1,4274,2.0415416698203505e-07,0.0,0.005440258175912433,3.5
Q9H0Q3,2,1.0,1,4274,2.2594361149540484e-11,0.0,0.005441799467982932,8.5
Q9H0R1,5,1.0,10,6,9.249493011607252e-29,0.0,0.005537867263850301,5.0
Q9H0R6,2,1.0,1,3,1.764200784989786e-34,0.0,0.005439317815562892,2.0
Q9H0U3,7,0.9047619047619048,19,4274,9.816396819901319e-08,0.0,0.005609887824413067,9.857142857142858
Q9H0U6,77,1.0,2926,78,1.35220215093545e-07,0.0,0.009798612848068036,77.0
Q9H0W5,7,0.8095238095238095,17,4274,4.319704641925684e-06,3.7477999385899645e-05,0.005631010471383123,21.714285714285715
Q9H0W8,2,1.0,1,4274,4.796562456854412e-06,0.0,0.0054440189119653775,6.0
Q9H147,4,0.8333333333333334,5,4274,0.00010430179592595613,0.0,0.005643934710255855,81.25
Q9H160,12,1.0,66,4274,0.0003339182913832312,0.0,0.006159105823654128,66.58333333333333
Q9H171,9,0.9444444444444444,34,4274,4.7027466635691395e-06,0.0,0.005699770862145437,19.88888888888889
Q9H1A4,12,0.8939393939393939,59,4274,5.474902029831887e-06,1.4167599851573972e-05,0.0057873184772335926,12.25
Q9H1B7,2,1.0,1,3,1.764200784989786e-34,0.0,0.005439317815562892,2.0
Q9H1C0,1,0.0,0,4274,1.7169523132802045e-08,0.0,0.0054080508458019235,5.0
Q9H1D9,14,1.0,91,4274,8.5641035031754e-06,0.0,0.005893226176526857,22.642857142857142
Q9H1I8,3,1.0,3,4274,1.0772066393063758e-07,0.0,0.005473062191337999,4.666666666666667
Q9H1J1,7,0.9523809523809523,20,4274,0.0011333094158402178,4.946781356564591e-07,0.006424046159793781,67.85714285714286
Q9H1K0,4,1.0,6,4274,1.7346373768626692e-08,0.0,0.0055113995811938935,12.25
Q9H1K1,3,1.0,3,4274,1.4947614124788282e-06,0.0,0.005474718790734601,6.333333333333333
Q9H1Y3,1,0.0,0,4274,7.513927633128069e-10,0.0,0.005408592136838473,8.0
Q9H204,33,0.8825757575757576,466,4274,0.00012126565045039282,0.0007765333734726776,0.00681234075742873,40.39393939393939
Q9H211,5,0.4,4,4274,5.976935736392446e-05,0.0012279603356943627,0.005625616620727018,47.4
Q9H221,1,0.0,0,2,7.958186065896007e-38,0.0,0.00540724284435836,1.0
Q9H222,1,0.0,0,2,7.958186065896007e-38,0.0,0.00540724284435836,1.0
Q9H228,5,0.6,6,4274,7.461378249671812e-07,5.500718453033697e-05,0.00555225245082626,18.2
Q9H244,1,0.0,0,4274,8.336515581037706e-14,0.0,0.005407433184518367,2.0
Q9H251,1,0.0,0,9,2.2768476568953646e-32,0.0,0.005407616758030056,3.0
Q9H257,4,1.0,6,4274,4.45255918798809e-06,0.0,0.005521297250542297,19.75
Q9H267,1,0.0,0,2,7.958186065896007e-38,0.0,0.00540724284435836,1.0
Q9H269,13,0.47435897435897434,37,4274,3.2240981294857747e-09,0.00033951708546785676,0.0058060632579847934,8.23076923076923
Q9H270,10,0.5555555555555556,25,4274,2.711305343179853e-09,0.00012496133980681478,0.005705300698550314,7.5
Q9H293,2,1.0,1,9,7.672634046470926e-31,0.0,0.005440450803960084,5.0
Q9H2F5,34,0.8342245989304813,468,4274,0.0022876921041804985,3.889725709545059e-05,0.00837932171424418,59.529411764705884
Q9H2H8,79,1.0,3081,4274,0.0331300234328702,0.0,0.03201859851054528,166.62025316455697
Q9H2K2,2,1.0,1,4274,4.596480020862368e-08,0.0,0.005441414827099402,7.0
Q9H2S9,1,0.0,0,4274,2.3358185062095326e-09,0.0,0.005409146940615062,10.0
Q9H2W6,77,1.0,2926,78,1.35220215093545e-07,0.0,0.009798612848068036,77.0
Q9H2X3,1,0.0,0,4274,1.8073981484285223e-12,0.0,0.005407622700894472,3.0
Q9H2X6,11,0.3090909090909091,17,4274,0.00017840192995623738,0.00028775344319080217,0.005973983961200056,54.18181818181818
Q9H300,2,1.0,1,3,1.764200784989786e-34,0.0,0.005439317815562892,2.0
Q9H307,151,0.7722737306843267,8746,4274,0.0650773280468329,5.869697236099909e-05,0.05726533256756431,161.19205298013244
Q9H310,2,1.0,1,3,1.764200784989786e-34,0.0,0.005439317815562892,2.0
Q9H3K6,1,0.0,0,2,7.958186065896007e-38,0.0,0.00540724284435836,1.0
Q9H3M0,3,0.0,0,4274,3.52791283634022e-12,0.0006502923976608188,0.005471399407773648,2.3333333333333335
Q9H3N8,1,0.0,0,2,7.958186065896007e-38,0.0,0.00540724284435836,1.0
Q9H3P2,3,1.0,3,4,4.172381456116486e-32,0.0,0.005471775585519779,3.0
Q9H3R0,2,1.0,1,4274,3.762231621481112e-05,0.0,0.005501680978907808,88.5
Q9H3R5,46,0.7227053140096619,748,4274,0.0018251184093824706,0.00022460275981820704,0.008657890237245287,57.17391304347826
Q9H3S1,1,0.0,0,4274,1.3063145988516887e-09,0.0,0.0054078632164503305,4.0
Q9H410,5,1.0,10,4274,5.07444919256999e-09,0.0,0.005539638988073131,6.8
Q9H444,9,1.0,36,13,1.672698104387217e-24,0.0,0.0056755465962472496,9.333333333333334
Q9H446,1,0.0,0,2,7.958186065896007e-38,0.0,0.00540724284435836,1.0
Q9H490,4,1.0,6,5,2.895171225062225e-30,0.0,0.005504623048134398,4.0
Q9H492,4,0.3333333333333333,2,4274,4.011113456334184e-08,0.0016543069817451235,0.005506739713292673,6.5
Q9H4A3,8,0.10714285714285714,3,4274,0.00014135080635024544,0.008824761679792365,0.00578526537840182,26.75
Q9H4B6,6,0.7333333333333333,11,4274,0.0009590949633592952,0.00014076533399089212,0.006250513089138128,56.0
Q9H4B7,107,0.9284076882384059,5265,4274,0.016220192211429736,0.0002840367819534046,0.02459398333933904,132.0467289719626
Q9H4I9,4,1.0,6,6,3.6097099452185316e-30,0.0,0.005504812256375702,4.25
Q9H4L4,29,0.8300492610837439,337,4274,0.0017334903487792078,6.898996634544393e-05,0.007814846792105626,60.241379310344826
Q9H4M3,3,1.0,3,4274,1.6723578221335157e-05,0.0,0.00552810642325655,72.66666666666667
Q9H4Z2,5,0.4,4,4274,0.00043983577641148693,1.3334333099580187e-05,0.005903682505635505,76.0
Q9H503,32,0.6411290322580645,318,4274,0.003037215783256593,0.00013276729147912355,0.008923962435617999,77.125
Q9H5P4,4,0.5,3,9,3.0807034532739413e-31,0.0,0.005503861738842053,3.0
Q9H5V8,3,0.6666666666666666,2,4274,1.4661722709852518e-06,2.705627207760306e-05,0.005493394795705347,35.666666666666664
Q9H5Z1,79,1.0,3081,4274,0.0331300234328702,0.0,0.03201859851054528,166.62025316455697
Q9H633,9,1.0,36,10,1.517903531245422e-24,0.0,0.005674958984023752,9.0
Q9H668,2,1.0,1,3,1.764200784989786e-34,0.0,0.005439317815562892,2.0
Q9H672,4,1.0,6,4274,2.7162512950178134e-08,0.0,0.0055144852810295585,16.25
Q9H6D7,7,1.0,21,8,2.1875295288643987e-26,0.0,0.005605575059593362,7.0
Q9H6Q4,3,1.0,3,4274,2.153256884506503e-06,0.0,0.005475130666444058,5.0
Q9H6R6,1,0.0,0,4274,2.412763972943875e-08,0.0,0.005409078743384116,10.0
Q9H6S1,7,1.0,21,4274,5.8840845769067173e-05,0.0,0.00571591782143299,48.42857142857143
Q9H6S3,2,1.0,1,4274,9.181427371102343e-09,0.0,0.0054449336812071964,16.0
Q9H6T3,3,1.0,3,4274,0.0008587449550888694,0.0,0.006108679889157817,133.33333333333334
Q9H6Z4,2,1.0,1,4274,3.7620753154924625e-05,0.0,0.005479327501176808,36.5
Q9H6Z9,5,0.3,3,4274,0.0005792699020422767,0.0004930670030018954,0.005961958414943345,54.6
Q9H792,3,1.0,3,4274,0.0003638020891369595,0.0,0.005738767662149474,55.666666666666664
Q9H7D7,14,0.7032967032967034,64,4274,4.357960441464414e-05,0.0007770764458998517,0.0059080745911840975,20.785714285714285
Q9H7E2,1,0.0,0,2,7.958186065896007e-38,0.0,0.00540724284435836,1.0
Q9H7L9,25,0.6866666666666666,206,4274,0.0009503663789233049,3.551017002987127e-05,0.007181354773014933,67.68
Q9H7P6,8,0.7857142857142857,22,4274,3.975147405077475e-06,0.0,0.005642588451718406,7.875
Q9H7T9,2,1.0,1,4274,6.304051606055231e-08,0.0,0.005443078021261592,11.5
Q9H7X7,9,1.0,36,4274,1.706492229589486e-14,0.0,0.005675956852943389,9.555555555555555
Q9H7Z6,35,0.6302521008403361,375,4274,0.0017650521909086706,0.001214831265725154,0.008058429523600195,53.885714285714286
Q9H808,3,1.0,3,4,4.172381456116486e-32,0.0,0.005471775585519779,3.0
Q9H814,4,1.0,6,4274,0.0010851918526051595,0.0,0.0062897951089778545,107.75
Q9H840,17,0.9779411764705882,133,4274,0.008088747782989337,1.8788771445965924e-06,0.011736739259388356,177.41176470588235
Q9H871,11,1.0,55,4274,8.375389891136685e-07,0.0,0.005759201254193797,15.909090909090908
Q9H875,14,1.0,91,4274,0.0055707301226207845,0.0,0.00989486926055501,165.0
Q9H8E8,13,1.0,78,4274,6.380139336266444e-05,0.0,0.005935562367104919,35.84615384615385
Q9H8H0,2,1.0,1,3,1.764200784989786e-34,0.0,0.005439317815562892,2.0
Q9H8M2,10,1.0,45,4274,0.002332503066264649,0.0,0.007439516899338653,112.9
Q9H8S9,2,1.0,1,4274,6.884250938904682e-06,0.0,0.005446374238842863,8.5
Q9H8T0,7,0.7619047619047619,16,4274,5.588436855804211e-10,5.914498391155408e-06,0.005609359874503377,9.714285714285714
Q9H8V3,2,1.0,1,4274,2.3374314437866532e-05,0.0,0.005473648454802278,39.0
Q9H900,4,0.6666666666666666,4,4274,1.145036618432869e-07,7.959256719967156e-05,0.005504944284103581,4.25
Q9H902,5,0.5,5,4274,6.050250462679169e-10,3.898635477582846e-07,0.005538071666366102,5.2
Q9H944,37,0.8528528528528528,568,4274,0.00015199163670221352,0.0001353118702108452,0.007012042574103121,42.21621621621622
Q9H981,12,1.0,66,4274,0.001380978353261982,0.0,0.006809166569526136,63.916666666666664
Q9H9A5,11,0.8909090909090909,49,4274,1.680717030708772e-11,0.0,0.005744000851772139,10.090909090909092
Q9H9A7,14,0.9010989010989011,82,4274,7.96015253879802e-06,1.5775469852716135e-05,0.005894792905552294,23.428571428571427
Q9H9B1,32,0.46774193548387094,232,4274,0.0002512904149381491,0.0002679183105437584,0.006840304999500854,38.6875
Q9H9C1,1,0.0,0,2,7.958186065896007e-38,0.0,0.00540724284435836,1.0
Q9H9E1,3,1.0,3,4274,1.437891529496656e-07,0.0,0.0054748963605902555,7.333333333333333
Q9H9E3,7,1.0,21,8,2.1875295288643987e-26,0.0,0.005605575059593362,7.0
Q9H9F9,12,1.0,66,4274,0.001380978353261982,0.0,0.006809166569526136,63.916666666666664
Q9H9H4,5,1.0,10,4274,3.899450449671226e-06,0.0,0.005545626418696766,10.2
Q9H9J2,77,1.0,2926,78,1.35220215093545e-07,0.0,0.009798612848068036,77.0
Q9H9L4,8,1.0,28,4274,0.0001099922826096334,0.0,0.005781874626004104,43.5
Q9H9Q4,7,1.0,21,4274,0.00014202593980477642,0.0,0.005756045941817636,42.285714285714285
Q9H9S0,2,1.0,1,4274,2.7728856023762285e-07,0.0,0.005446233332438415,18.0
Q9H9T3,5,1.0,10,4274,2.021036629629783e-07,0.0,0.00553935759225622,6.0
Q9H9Y6,26,0.8523076923076923,277,4274,0.00011126730567293955,0.00011045153085841464,0.006538183528557128,43.30769230769231
Q9HAD4,6,1.0,15,4274,1.1969708321785798e-11,0.0,0.005572697408149833,7.0
Q9HAF1,34,0.47950089126559714,269,4274,0.002009581505262064,0.0015023165572072479,0.008073180875501303,43.911764705882355
Q9HAH7,11,0.9636363636363636,53,4274,4.571393780770815e-05,5.291005291005292e-08,0.0058280735039524505,29.454545454545453
Q9HAN9,2,1.0,1,4274,2.4807777335548596e-06,0.0,0.005443302259128413,7.5
Q9HAR2,3,0.6666666666666666,2,4,5.084881113407715e-33,0.0,0.0054713972226142936,2.3333333333333335
Q9HAS0,1,0.0,0,4274,1.1682691751149508e-05,0.0,0.005424210634367466,37.0
Q9HAU4,7,0.3333333333333333,7,4274,1.3613331997865226e-05,0.0003698639303707602,0.005624073776715084,12.857142857142858
Q9HAU5,18,0.49673202614379086,76,4274,0.0020288043686407958,0.0014794475891180836,0.007441055208446739,51.388888888888886
Q9HAV0,14,0.24175824175824176,22,4274,2.495435638928697e-07,1.2474479728726957e-05,0.005854125554918665,12.928571428571429
Q9HAV4,3,1.0,3,4274,0.0004810861868739298,0.0,0.005868860143822345,106.0
Q9HAV7,3,1.0,3,4274,7.900110318969267e-07,0.0,0.005476079806103608,9.333333333333334
Q9HAY2,1,0.0,0,4274,1.0591987596532059e-12,0.0,0.005408392858401249,7.0
Q9HB29,5,0.3,3,4274,2.2767251792727851e-10,0.0001625730994152047,0.005536953136111821,4.0
Q9HB45,3,0.0,0,4274,5.173905567990642e-08,1.5968950509265492e-07,0.005480939546671636,18.0
Q9HB65,10,1.0,45,4274,3.540785826733333e-05,0.0,0.005750403202335618,17.1
Q9HB71,3,1.0,3,4274,9.854866843565943e-06,0.0,0.005497411283230543,31.666666666666668
Q9HB75,4,0.3333333333333333,2,4274,9.567372681647927e-06,0.0001315851784931243,0.005538542976320608,32.5
Q9HB90,6,1.0,15,4274,1.1348170193651836e-07,0.0,0.005583070365718509,15.166666666666666
Q9HB96,16,0.8083333333333333,97,4274,7.964787160045872e-06,0.00023705809644364146,0.005961081568605313,21.5
Q9HBA0,7,0.6666666666666666,14,4274,2.8686279566205065e-11,0.0003050667761232058,0.005604191283031926,6.0
Q9HBE1,2,1.0,1,4274,1.2781106192675513e-05,0.0,0.005471456316952479,59.5
Q9HBE4,2,1.0,1,4274,1.465449579225167e-11,0.0,0.005441037036724281,6.5
Q9HBE5,2,1.0,1,4274,1.465449579225167e-11,0.0,0.005441037036724281,6.5
Q9HBG6,6,1.0,15,4274,1.6596564612046638e-08,0.0,0.005571732008601462,6.166666666666667
Q9HBI1,4,0.16666666666666666,1,4274,3.406642469444077e-07,0.0002670169069670228,0.005507068762188373,6.25
Q9HBM1,3,1.0,3,4274,5.897930508053885e-12,0.0,0.005473139917692616,5.333333333333333
Q9HBM6,29,0.7142857142857143,290,4274,0.0008953501283888586,4.126602595389716e-05,0.0071839085144729305,47.172413793103445
Q9HBW0,12,0.30303030303030304,20,4274,6.512270989787463e-08,0.0004345407189319975,0.0057744479738215835,8.666666666666666
Q9HBX8,4,0.0,0,4274,1.7760580803216796e-07,0.00020883737430538892,0.005505306281936527,4.5
Q9HBX9,6,0.6666666666666666,10,4274,2.5213231335224684e-06,0.00021311786239445798,0.005579709787066011,11.333333333333334
Q9HC29,3,0.3333333333333333,1,4274,5.970184623932734e-08,0.0001625730994152047,0.00547542826694522,9.0
Q9HC52,50,0.5893877551020408,722,4274,0.0018336260094956433,0.0016103179622532775,0.008796731245325729,53.32
Q9HC73,2,1.0,1,3,1.764200784989786e-34,0.0,0.005439317815562892,2.0
Q9HC84,1,0.0,0,4274,4.326097338819e-09,0.0,0.00540958801794927,13.0
Q9HCC0,1,0.0,0,2,7.958186065896007e-38,0.0,0.00540724284435836,1.0
Q9HCD5,2,0.0,0,4274,9.847376618395217e-06,1.454467131201825e-07,0.005473615752797096,64.0
Q9HCE1,26,0.8707692307692307,283,4274,0.0023428262486267165,1.2395486537931545e-05,0.008812776292938524,105.34615384615384
Q9HCE5,5,1.0,10,4274,3.552292034311431e-05,0.0,0.005588226177593685,25.4
Q9HCE7,5,0.7,7,4274,1.9758201840324225e-07,3.6563392890945386e-05,0.005541291337454761,8.2
Q9HCG8,85,0.9294117647058824,3318,4274,0.034134791888370306,2.7997222016081947e-06,0.032935524111917885,159.43529411764706
Q9HCI7,4,0.8333333333333334,5,4274,2.3060516249334808e-05,0.0,0.005533670959450099,18.25
Q9HCK5,1,0.0,0,4274,2.75811475531195e-06,0.0,0.005409392036942227,3.0
Q9HCK8,152,0.7398919484140816,8491,4274,0.0646565680551834,0.0009750612803959695,0.05716799615553139,164.3684210526316
Q9HCM2,3,0.3333333333333333,1,4274,9.009085540008185e-08,3.021293360519517e-05,0.005478503641387877,14.0
Q9HCM7,11,0.9636363636363636,53,4274,4.571393780770815e-05,5.291005291005292e-08,0.0058280735039524505,29.454545454545453
Q9HCN4,1,0.0,0,2,7.958186065896007e-38,0.0,0.00540724284435836,1.0
Q9HCN8,1,0.0,0,3,2.4277998741450676e-36,0.0,0.005407428685767276,2.0
Q9HCS7,86,0.908891928864569,3322,4274,0.03414429150849493,1.6058032958219583e-05,0.032973980299789096,157.62790697674419
Q9HCU5,6,0.4666666666666667,7,4274,1.4401016030803675e-11,0.0003251461988304094,0.005569192116539447,4.0
Q9HCU8,28,0.9338624338624338,353,4274,0.00026197477628374274,6.987593723091063e-06,0.006734458638867958,43.535714285714285
Q9HCU9,13,0.9358974358974359,73,4274,0.00033987970223046916,4.3555690691502176e-07,0.006200614454406653,63.23076923076923
Q9HCX3,3,1.0,3,4274,2.8353961960197393e-05,0.0,0.005508714004518721,29.666666666666668
Q9HCX4,2,1.0,1,4274,8.418716150469215e-10,0.0,0.00544104682275216,6.5
Q9HD15,1,0.0,0,4274,2.555918304191315e-06,0.0,0.005416666647263685,34.0
Q9HD26,3,0.3333333333333333,1,4274,1.9819765146442736e-07,0.0007897798965039037,0.00547648062525483,10.666666666666666
Q9HD33,77,1.0,2926,78,1.35220215093545e-07,0.0,0.009798612848068036,77.0
Q9HD34,8,0.6428571428571429,18,4274,0.00011400466449848915,0.0001625730994152047,0.005721332165237497,12.5
Q9HD40,3,1.0,3,4274,7.763283725365128e-08,0.0,0.0054722552129999324,3.6666666666666665
Q9HD42,9,1.0,36,13,1.672698104387217e-24,0.0,0.0056755465962472496,9.333333333333334
Q9NP31,1,0.0,0,4274,1.9810513763239218e-07,0.0,0.005414615513054198,37.0
Q9NP55,1,0.0,0,4274,4.326097338819e-09,0.0,0.00540958801794927,13.0
Q9NP56,3,0.0,0,4274,2.529694399024859e-05,0.00032501650474438156,0.005496823196746323,15.0
Q9NP59,2,1.0,1,4274,1.9237507524807998e-09,0.0,0.005439736099199184,3.0
Q9NP66,13,1.0,78,4274,0.00024210736184864174,0.0,0.006081406692356454,46.07692307692308
Q9NP77,2,1.0,1,4274,8.012075684643355e-05,0.0,0.0055230484679056535,68.5
Q9NP92,77,1.0,2926,78,1.35220215093545e-07,0.0,0.009798612848068036,77.0
Q9NP97,11,1.0,55,4274,5.07032716189134e-07,0.0,0.005748867193717499,12.090909090909092
Q9NPA0,9,0.9722222222222222,35,4274,1.2666670675975915e-08,0.0,0.005674968103706812,9.0
Q9NPA8,23,0.6403162055335968,162,4274,0.00016333117517074449,0.0004136413157929989,0.006385665052996962,33.391304347826086
Q9NPB6,12,0.21212121212121213,14,4274,4.5263952443029155e-07,0.000930537324753747,0.005776794705721282,9.583333333333334
Q9NPC8,1,0.0,0,4274,8.741694748632169e-21,0.0,0.005407803714750914,4.0
Q9NPD3,19,0.5789473684210527,99,4274,4.276551027581535e-05,0.0005406107862248199,0.006053191479181887,13.526315789473685
Q9NPE2,5,1.0,10,4274,1.0867592501990705e-08,0.0,0.00553866203271871,5.8
Q9NPE3,6,1.0,15,4274,1.149028534373494e-05,0.0,0.005579939984274856,6.666666666666667
Q9NPF4,8,0.6428571428571429,18,4274,1.372323332922042e-06,0.000994541910331384,0.005660520385647308,19.5
Q9NPF5,38,0.6813655761024182,479,4274,0.002298512246237219,0.0005702791316314512,0.008522567579123072,54.44736842105263
Q9NPF7,3,1.0,3,4274,8.098605047879014e-14,0.0,0.0054725392339411046,4.333333333333333
Q9NPG3,4,0.8333333333333334,5,4274,8.26247070053255e-06,2.7989408436999084e-06,0.005523055537121528,17.25
Q9NPH3,13,0.19230769230769232,15,4274,3.423570036609128e-08,0.0009706706878944126,0.005799396677833799,5.538461538461538
Q9NPI1,21,0.6095238095238096,128,4274,0.00497366307098337,5.8016569752153824e-05,0.009725079872210397,106.33333333333333
Q9NPI5,2,1.0,1,4274,1.510060720436961e-07,0.0,0.005450823528280044,31.0
Q9NPI6,7,0.47619047619047616,10,4274,1.29728892554348e-05,0.004621693433828766,0.0056214400396958995,12.0
Q9NPI8,16,0.8083333333333333,97,4274,7.964787160045872e-06,0.00023705809644364146,0.005961081568605313,21.5
Q9NPJ1,9,1.0,36,4274,1.6829211966939506e-08,0.0,0.0056799083959406665,11.666666666666666
Q9NPJ4,3,1.0,3,4274,1.2688806440310986e-05,0.0,0.0054906861606574785,20.333333333333332
Q9NPJ6,58,0.4748941318814277,785,4274,0.0024008156182331736,0.0016927342909287895,0.009504439164126719,55.55172413793103
Q9NPP4,6,0.5333333333333333,8,4274,4.2565941832869525e-06,0.0003744883774830844,0.0055943070594408305,21.0
Q9NQ36,2,1.0,1,4274,2.053674875315095e-07,0.0,0.005448781845201351,25.0
Q9NQ40,1,0.0,0,2,7.958186065896007e-38,0.0,0.00540724284435836,1.0
Q9NQ48,2,1.0,1,4274,2.945038246619153e-07,0.0,0.005443679473038499,12.5
Q9NQ50,77,1.0,2926,78,1.35220215093545e-07,0.0,0.009798612848068036,77.0
Q9NQ66,2,1.0,1,4274,6.404790264642052e-08,0.0,0.0054437571732086935,13.0
Q9NQ92,3,1.0,3,4274,5.770501713262025e-05,0.0,0.005519947169388491,18.0
Q9NQB0,2,1.0,1,4274,1.309661378756428e-05,0.0,0.005461851192888313,35.0
Q9NQC1,4,0.8333333333333334,5,4274,1.3469664385477446e-05,0.0,0.005522294068569809,14.25
Q9NQC3,4,0.5,3,4274,8.198823189931904e-10,0.0004974845250914512,0.005505603896606774,5.25
Q9NQC7,26,0.7876923076923077,256,4274,5.055920947535802e-05,0.00023208164601003085,0.006446336589891543,35.65384615384615
Q9NQC8,9,1.0,36,4274,1.706492229589486e-14,0.0,0.005675956852943389,9.555555555555555
Q9NQG7,1,0.0,0,2,7.958186065896007e-38,0.0,0.00540724284435836,1.0
Q9NQH7,2,1.0,1,4274,2.8476012265148854e-07,0.0,0.0054462936831756155,16.5
Q9NQL2,4,1.0,6,4274,7.141604068982287e-08,0.0,0.005513532596456811,14.75
Q9NQP4,5,1.0,10,4274,6.969718034701041e-06,0.0,0.005548045876464222,9.8
Q9NQS3,1,0.0,0,5,4.941256516924739e-35,0.0,0.005407615629485268,3.0
Q9NQS7,5,0.7,7,4274,1.5572522665343324e-07,3.167048669255916e-05,0.0055403494529917335,7.4
Q9NQT4,12,0.9696969696969697,64,4274,8.874292600312086e-07,0.0,0.005786517915915103,13.416666666666666
Q9NQT5,12,0.9696969696969697,64,4274,8.874292600312086e-07,0.0,0.005786517915915103,13.416666666666666
Q9NQU5,1,0.0,0,4274,1.2697862683326315e-05,0.0,0.005439380973433298,117.0
Q9NQW1,111,1.0,6105,4274,0.05426124668323012,0.0,0.0481238616997131,181.63963963963963
Q9NQW8,1,0.0,0,2,7.958186065896007e-38,0.0,0.00540724284435836,1.0
Q9NR30,114,0.8284427883868964,5336,4274,0.01807153395809631,0.0004465516049294229,0.026193019509637965,131.52631578947367
Q9NR33,40,0.5525641025641026,431,4274,0.0003213509874027595,0.0009559157600978045,0.007240540871438393,40.075
Q9NR50,4,1.0,6,5,2.895171225062225e-30,0.0,0.005504623048134398,4.0
Q9NR82,1,0.0,0,4274,1.1171708068618735e-10,0.0,0.005407622427968458,3.0
Q9NRA8,2,1.0,1,4274,2.4128624723891184e-09,0.0,0.005442265767325113,9.5
Q9NRD1,3,1.0,3,4274,1.6723578221335157e-05,0.0,0.00552810642325655,72.66666666666667
Q9NRD5,7,0.047619047619047616,1,4274,4.8985868187003147e-08,0.0006423660103159455,0.0056011476303184735,3.5714285714285716
Q9NRD8,4,0.8333333333333334,5,4274,1.1621396546070978e-09,5.4191033138401396e-05,0.005505218193789476,4.75
Q9NRD9,4,0.8333333333333334,5,4274,1.1621396546070978e-09,5.4191033138401396e-05,0.005505218193789476,4.75
Q9NRF9,43,0.48172757475083056,435,4274,0.00036186220275539387,0.0016340200850558564,0.007389450780641101,39.883720930232556
